,EV,TS,P,Type,E1,D3,time1
1,345816,900001,100000,29014,0.002518181953,0.00670627,15059.76859
2,625058,700001,100000,29014,0.001028658365,0.0023696,12011.33381
6,906385,200001,100000,29014,0.001339619719,0.00133962,19926.57051
12,696134,400001,100000,29014,0.001325497523,0.0013255,15517.84905
19,906390,400001,100000,29014,0.0004490904998,0.00044909,10408.89782
26,906391,300001,100000,29014,0.001318901011,0.0013189,33998.33812
29,414948,600001,100000,29014,6.71429952e-05,6.7143e-05,69856.16491
32,696142,400001,100000,29014,0.0005744692391,0.000574469,7494.857884
47,836721,500001,100000,29014,0.001236590385,0.00123659,6283.437081
51,138353,900001,100000,29014,0.002916392331,0.00291639,23988.78488
52,766942,700001,100000,29014,0.002469664752,0.00246966,26746.80095
64,976195,600001,100000,29014,2.512037795e-05,2.51204e-05,13218.03592
84,555630,200001,100000,29014,0.001342166969,0.00134217,1197.253909
93,836737,200001,100000,29014,0.001332336383,0.00297645,964.7056417
98,345819,600001,100000,29014,0.0001517341158,0.000151734,24342.02554
106,836742,1100001,100000,29014,0.0004552190746,0.000455219,1711.627318
113,207423,500001,100000,29014,0.0008829141301,0.000882914,9609.54011
118,766962,700001,100000,29014,0.001726359449,0.00306449,14818.28804
134,696180,500001,100000,30014,0.000724026957,0.000724027,8676.836434
138,63,500001,100000,29014,7.085557274e-05,7.08556e-05,6581.42868
166,207450,900001,100000,29014,0.0005853420004,0.000585342,4677.319763
171,68767,600001,100000,29014,0.001346549604,0.00134655,6114.062482
172,555670,600001,100000,29014,0.0006156211408,0.000615621,36680.89263
174,415008,700001,100000,29014,0.0006655142244,0.000665514,76111.37558
177,278058,500001,100000,29014,0.0007625916315,0.000762592,4063.873957
189,976230,600001,100000,29014,0.001347005548,0.00134701,38167.55218
197,836762,500001,100000,29014,0.001785888051,0.00178589,14043.62333
202,976233,400001,100000,29014,0.001269457802,0.00126946,986.5525525
217,345863,500001,100000,29014,0.0006269433996,0.000626943,19962.16924
223,625093,200001,100000,29014,0.001338526292,0.00133853,7446.924706
230,138392,400001,100000,29014,0.001336160358,0.00133616,25104.22031
244,766976,500001,100000,29014,0.001260652316,0.00126065,36758.97617
254,906502,300001,100000,29014,0.001318480243,0.00131848,30842.48086
261,836792,200001,100000,29014,0.001338666595,0.00133867,179.7218554
264,485084,600001,100000,29014,0.0002742406109,0.000274241,6583.97136
265,207463,400001,100000,29014,0.002693048705,0.00269305,2633.129118
277,696228,800001,100000,29014,0.002032154897,0.00247917,29839.33393
280,207464,300001,100000,29014,0.001334896607,0.0013349,5330.613037
292,207468,600001,100000,29014,0.0003687665066,0.000368767,55240.93398
299,68795,400001,100000,29014,0.000922526497,0.000922526,8888.677863
310,485094,900001,100000,29014,0.0004976030675,0.000497603,57262.58341
315,625127,800001,100000,29014,0.000408549058,0.000408549,18634.41153
319,906524,600001,100000,29014,0.000813087389,0.000813087,11487.17366
320,138439,200001,100000,29014,0.001329001024,0.001329,1766.786264
330,976272,200001,100000,29014,0.001323500396,0.0013235,532.5591476
333,278098,600001,100000,29014,0.0002091846187,0.000209185,15342.42084
336,138446,200001,100000,29014,0.001330154004,0.00133015,15771.57062
340,976276,200001,100000,29014,0.001345946079,0.00268535,13930.23979
347,152,200001,100000,29014,0.001332848973,0.00133285,3250.597175
350,138451,200001,100000,29014,0.001336560493,0.00133656,1616.714951
359,485114,200001,100000,29014,0.001314236752,0.00131424,6925.953624
362,345912,600001,100000,29014,0.0007925574465,0.00211824,5578.096266
364,160,600001,100000,29014,0.0002047454821,0.000204745,8689.402164
376,696257,200001,100000,29014,0.001312731089,0.00131273,9764.696599
379,485120,800001,100000,31014,0.0009763733068,0.000976373,27613.16387
382,696260,200001,100000,29014,0.001324360322,0.00132436,29917.17218
384,138463,800001,100000,29014,0.0002085759292,0.000208576,55830.07454
385,836859,200001,100000,29014,0.001326763675,0.00132676,7307.287014
387,555758,200001,100000,29014,0.001328924758,0.00132892,7332.521725
389,696263,300001,100000,29014,0.001333161787,0.00133316,75014.19217
390,836862,600001,100000,29014,0.001024806861,0.00102481,38238.93032
395,555761,700001,100000,29014,0.0003806841961,0.000380684,49092.64997
397,976289,400001,100000,30014,9.140152439e-05,9.14015e-05,8782.557827
403,278128,400001,100000,29014,8.646254142e-05,8.64625e-05,1432.072796
407,625173,400001,100000,29014,0.002544689999,0.00254469,10351.73104
430,415086,300001,100000,29014,0.001345368995,0.00134537,24611.69293
432,68858,600001,100000,30014,0.001844704226,0.0018447,15984.46919
440,906578,600001,100000,29014,9.88747294e-05,9.88747e-05,26006.46008
456,767077,400001,100000,29014,0.000783143946,0.000783144,5116.984683
464,68862,700001,100000,29014,0.001779723718,0.00177972,10371.73624
465,138497,300001,100000,29014,0.001329622228,0.00132962,32840.93298
466,906585,400001,100000,30014,0.0001046469672,0.000104647,16331.16492
470,138498,400001,100000,29014,0.002067326411,0.00206733,8223.70537
473,555796,600001,100000,29014,0.0007162410708,0.000716241,1433.043928
496,696314,200001,100000,29014,0.001339531121,0.00267514,953.6617002
509,415127,200001,100000,29014,0.00132411526,0.00132412,21673.28957
514,625216,400001,100000,29014,0.0008240577011,0.000824058,3371.18307
528,207577,500001,100000,29014,0.0003570877065,0.000357088,10674.38505
529,138523,400001,100000,29014,0.0004124672001,0.000412467,1691.750843
531,906621,200001,100000,29014,0.001346697776,0.0013467,18162.87173
543,207583,500001,100000,29014,0.0003645288267,0.000364529,8136.247821
554,138532,400001,100000,29014,0.0005288056318,0.000528806,15199.28689
562,767109,400001,100000,29014,0.0004145860259,0.000414586,13259.4914
575,485192,600001,100000,29014,0.005125362467,0.00512536,2043.86439
577,976354,800001,100000,29014,0.004961552717,0.00496155,19038.43672
582,485193,800001,100000,29014,0.004095798508,0.0040958,4824.721441
583,207590,200001,100000,29014,0.001331939511,0.00133194,1624.016662
585,555817,300001,100000,29014,0.001318315534,0.00131832,20934.53615
591,138536,400001,100000,29014,0.0006595996959,0.0006596,6776.291571
593,836931,200001,100000,29014,0.001343719825,0.00134372,453.5551753
597,278162,200001,100000,29014,0.001337690937,0.00133769,45259.09208
599,138539,200001,100000,29014,0.001320313416,0.00132031,2415.403558
601,906643,200001,100000,29014,0.001331360085,0.00133136,14629.32612
606,278165,200001,100000,29014,0.001324614838,0.00132461,8150.87108
612,696373,200001,100000,29014,0.001323871284,0.00132387,148.4435268
618,906651,500001,100000,29014,7.723797673e-05,7.7238e-05,11493.68926
641,696387,200001,100000,29014,0.001333325286,0.00133333,6770.036231
645,767143,400001,100000,29014,0.001018864815,0.00101886,16518.49029
659,287,200001,100000,29014,0.001325796861,0.0013258,18394.28325
664,906666,700001,100000,29014,0.003149469028,0.00448067,9104.586965
665,836956,400001,100000,30014,0.001113973589,0.00111397,1683.099181
674,297,400001,100000,29014,0.001342970514,0.00134297,23896.11058
678,976393,200001,100000,29014,0.001311008703,0.00131101,12498.48577
687,346036,500001,100000,29014,0.0009815144053,0.000981514,3510.07916
688,207638,200001,100000,29014,0.001336258366,0.00133626,21801.23423
694,625264,200001,100000,29014,0.001324713244,0.00132471,58190.57905
695,696397,200001,100000,29014,0.001330845877,0.00133085,2880.566557
699,207646,200001,100000,29014,0.00132557238,0.00132557,13114.42296
700,278200,400001,100000,29014,8.067868766e-05,8.06787e-05,11967.62869
706,346043,200001,100000,29014,0.001324005853,0.00132401,17635.97327
715,976411,700001,100000,29014,0.001265046558,0.00175974,79955.40617
716,555891,600001,100000,29014,0.0001390342896,0.00142034,17100.82416
718,485236,600001,100000,29014,0.0001042279679,0.000104228,9603.036438
723,322,400001,100000,29014,0.0006204323957,0.000620432,4668.379367
730,976417,500001,100000,29014,0.0003074150731,0.000307415,2657.603955
736,207663,500001,100000,29014,0.001245079523,0.00124508,28190.6381
738,906690,400001,100000,29014,0.001470956042,0.00147096,1051.780214
743,767159,200001,100000,29014,0.001331594189,0.00133159,17719.64095
745,625291,600001,100000,29014,0.0008370626835,0.000837063,22560.14528
751,906692,200001,100000,29014,0.001339674713,0.00160092,4807.271614
766,767175,600001,100000,29014,0.001016871439,0.00101687,33183.25046
776,625292,200001,100000,29014,0.001336905678,0.00133691,21400.79302
780,485263,500001,100000,29014,0.001670534899,0.00167053,33911.11832
783,625297,400001,100000,29014,0.0002657473401,0.000265747,20424.45501
791,696443,500001,100000,29014,0.001912699961,0.0019127,12028.3983
800,836999,300001,100000,29014,0.001339107062,0.00133911,9635.173193
807,555906,600001,100000,29014,0.0009990222583,0.000999022,28093.28146
810,363,600001,100000,29014,0.0007839512319,0.000783951,4714.582583
820,767189,700001,100000,29014,0.002171322167,0.00217132,14512.97302
829,68989,400001,100000,29014,0.001158618358,0.00115862,10747.99822
834,207668,400001,100000,29014,0.001329237977,0.00132924,22800.49914
843,415301,300001,100000,29014,0.001333727059,0.00133373,15746.96272
848,415302,600001,100000,29014,0.004783564201,0.00478356,21700.04931
853,278206,200001,100000,29014,0.001338830098,0.00133883,54640.72279
857,696456,400001,100000,29014,0.0002754885546,0.000275489,16221.37757
864,837029,400001,100000,29014,0.0004274694237,0.00126046,12245.0566
870,625315,400001,100000,29014,0.0008110865599,0.000811087,5573.840201
884,367,500001,100000,29014,0.0008025130775,0.000802513,12578.45326
885,485304,200001,100000,29014,0.001332949803,0.00133295,5116.456357
890,696461,700001,100000,29014,0.0009990491631,0.000999049,28788.61332
901,346143,500001,100000,29014,0.0003124725244,0.000312473,5107.379752
914,767195,200001,100000,29014,0.001337166112,0.00133717,20766.56742
928,906776,200001,100000,29014,0.001309293428,0.00130929,4151.388051
932,138650,500001,100000,29014,0.0001494839261,0.000149484,4359.643474
933,555947,700001,100000,29014,0.002940502458,0.0029405,39749.63222
937,346155,500001,100000,29014,0.0004800709211,0.000480071,8280.153413
946,976502,500001,100000,30014,0.001243655527,0.00124366,333.5818336
949,278243,400001,100000,29014,0.000515056664,0.000515057,9675.652272
954,207725,400001,100000,29014,0.0006688521968,0.000668852,7763.088766
955,976505,200001,100000,29014,0.001325939112,0.00265779,9396.896419
960,906785,400001,100000,29014,0.001322264816,0.00264874,46061.8014
962,207729,600001,100000,29014,0.0005173256002,0.000517326,23572.77691
966,415331,200001,100000,29014,0.00133692122,0.00133692,10167.75819
999,69054,300001,100000,29014,0.001336107566,0.00133611,53590.71135
1000,696505,400001,100000,29014,0.0004874086026,0.000861105,15323.06448
1014,485370,600001,100000,29014,0.0006052697519,0.00060527,34901.86338
1017,625374,500001,100000,29014,0.001809082122,0.00314908,468.511672
1029,415364,200001,100000,29014,0.001332154195,0.00133215,3039.385214
1033,69071,200001,100000,29014,0.001329953946,0.00132995,32587.03408
1047,207756,800001,100000,29014,0.001677047019,0.00167705,22962.83314
1049,837123,700001,100000,29014,0.001307423415,0.00130742,5376.465193
1064,696530,700001,100000,29014,0.002825924233,0.00282592,19969.28995
1070,976521,200001,100000,29014,0.001334724818,0.00133472,15181.36369
1072,415366,200001,100000,29014,0.001332620249,0.00133262,292.3861143
1075,696532,200001,100000,29014,0.001338559082,0.00133856,27494.45359
1093,278293,400001,100000,29014,0.001317712069,0.00131771,39082.16941
1094,556019,400001,100000,29014,0.001327133535,0.00132713,38162.06685
1095,906845,400001,100000,29014,0.0007120761288,0.000712076,8272.407524
1102,485382,200001,100000,31014,0.0007539080384,0.000753908,48349.61768
1106,415383,400001,100000,29014,0.0004671381112,0.000467138,9460.882432
1114,207784,200001,100000,29014,0.001346234227,0.00134623,16425.78114
1117,976541,200001,100000,29014,0.001334202388,0.0013342,5929.646228
1123,625408,200001,100000,29014,0.00132461452,0.0015028,7374.150016
1128,625411,400001,100000,29014,0.0003741739624,0.000374174,39030.65512
1130,474,200001,100000,29014,0.00131860309,0.0013186,15440.32006
1135,415396,400001,100000,29014,0.001241171462,0.00258243,11002.13926
1137,976553,900001,100000,29014,0.0003805266662,0.000445579,7736.296498
1147,69127,300001,100000,29014,0.001323596598,0.0013236,6086.208005
1158,138714,200001,100000,29014,0.001325249007,0.00132525,7959.191829
1165,207807,300001,100000,29014,0.00133142722,0.00133143,14307.96064
1168,415407,400001,100000,29014,0.001333020837,0.00133302,4523.720557
1174,485394,600001,100000,29014,0.0009091841493,0.000909184,18001.53444
1178,625426,300001,100000,29014,0.001337855451,0.00133786,6790.359546
1186,415416,400001,100000,29014,0.000983132139,0.000983132,3204.851881
1187,625431,500001,100000,29014,0.0006772632601,0.000677263,6702.796469
1194,625433,400001,100000,29014,0.001311712823,0.00131171,1791.150401
1197,556020,300001,100000,29014,0.001329270569,0.00132927,20240.64805
1198,69152,500001,100000,29014,0.0001398319935,0.000139832,12537.26856
1201,207821,400001,100000,29014,0.00123018244,0.00123018,7269.658129
1210,207824,300001,100000,29014,0.001331963103,0.00133196,29468.54885
1220,346284,500001,100000,29014,0.0004057812641,0.000405781,8556.020823
1227,906888,700001,100000,29014,0.002760799445,0.0027608,19085.45199
1234,696605,700001,100000,29014,0.0001835002504,0.0001835,3078.031401
1242,837171,200001,100000,29014,0.001332030949,0.00133203,8088.800985
1255,976558,500001,100000,29014,0.001698066155,0.00169807,230.555855
1261,207842,300001,100000,29014,0.001330867476,0.00133087,25605.38752
1262,138762,400001,100000,29014,0.001323445133,0.00132345,41455.7439
1276,539,700001,100000,29014,0.0003673770987,0.000367377,32868.04945
1283,837184,300001,100000,29014,0.001333865036,0.00133387,27253.7049
1286,767375,800001,100000,29014,0.001213965807,0.00121397,18930.15571
1292,415469,500001,100000,29014,0.001192674989,0.00119267,22913.27244
1296,485404,400001,100000,29014,0.001261094959,0.00126109,27699.17054
1302,976585,700001,100000,29014,0.0008868616325,0.000886862,4816.400501
1305,69183,600001,100000,29014,0.003884372631,0.00388437,1878.380976
1311,346302,500001,100000,29014,0.0008676654997,0.000867665,45186.77871
1312,556065,600001,100000,29014,0.001319759067,0.00131976,10557.65183
1319,837201,400001,100000,29014,0.0007717705334,0.000771771,20034.23245
1338,346321,300001,100000,29014,0.001329166623,0.00132917,48655.51129
1341,625434,200001,100000,29014,0.001324328299,0.00132433,1159.088734
1365,207885,500001,100000,29014,0.001568985039,0.00156899,3326.850034
1368,556085,400001,100000,30014,0.001483771001,0.00148377,37068.36217
1372,415497,200001,100000,29014,0.001339178049,0.00133918,17097.87854
1400,696675,500001,100000,29014,0.0005739420644,0.000573942,2052.740986
1401,69214,400001,100000,29014,0.0003182459232,0.000318246,11064.4557
1405,767381,700001,100000,29014,0.0003884487549,0.000388449,27789.55532
1406,415516,500001,100000,29014,0.0003045349801,0.000425564,9800.987231
1408,207901,500001,100000,29014,0.0002725905426,0.000272591,39394.95417
1411,346356,600001,100000,29014,0.0002159527493,0.000215953,8434.032502
1419,138840,200001,100000,29014,0.001322851004,0.00132285,11615.3949
1422,278444,500001,100000,29014,0.0004074617954,0.000407462,8163.182972
1423,625450,200001,100000,29014,0.001338920849,0.00174942,5972.434007
1433,556088,400001,100000,29014,0.0006321054371,0.000632105,3989.731444
1436,906911,200001,100000,29014,0.001336923353,0.00133692,16024.483
1446,207908,500001,100000,29014,0.001745014527,0.00174501,12453.62572
1448,767395,500001,100000,29014,0.001037363322,0.00103736,37787.03068
1454,906918,400001,100000,30014,8.367916025e-05,8.36792e-05,3284.466387
1464,767403,400001,100000,29014,0.0008762254258,0.000876225,15169.6675
1469,625469,200001,100000,29014,0.001326715579,0.00132672,546.3898926
1490,837281,400001,100000,29014,0.001426511037,0.00142651,1643.175628
1499,767419,900001,100000,30014,0.002898725069,0.00289873,55438.62779
1500,346363,200001,100000,29014,0.001320041286,0.00132004,12641.42093
1502,696701,600001,100000,29014,0.0004866373682,0.000486637,47576.21212
1523,415572,600001,100000,29014,0.002458324,0.00245832,14039.98338
1524,69251,500001,100000,29014,0.001020529084,0.00102053,20916.12046
1528,837287,300001,100000,29014,0.001317958052,0.00131796,10174.56274
1555,662,200001,100000,29014,0.001331992728,0.00133199,2499.295113
1557,625504,400001,100000,29014,0.0004273832779,0.000427383,6903.144762
1566,666,300001,100000,29014,0.001340672085,0.00134067,5298.535847
1569,207950,500001,100000,31014,0.0001413405946,0.000141341,20932.00579
1571,625508,400001,100000,29014,0.001224451851,0.00122445,3569.240668
1572,278509,500001,100000,29014,0.00133616818,0.00133617,73413.63359
1581,837311,900001,100000,29014,0.001574627266,0.00157463,7691.318825
1591,556153,300001,100000,30014,0.00200815471,0.00200815,100822.5437
1605,415575,200001,100000,29014,0.001335330716,0.00133533,16983.58931
1626,346418,400001,100000,29014,0.001019242257,0.00101924,5297.343577
1629,138934,400001,100000,29014,0.000517743022,0.000517743,8433.151461
1630,906971,500001,100000,29014,0.001909061074,0.00324655,12244.12598
1635,278540,500001,100000,29014,0.001337151339,0.00133715,3.802433455
1639,767440,500001,100000,30014,0.0007657342778,0.000765734,19792.67258
1660,625544,200001,100000,29014,0.001323173588,0.00132317,14877.79518
1672,556187,200001,100000,29014,0.001323039468,0.00132304,1173.644742
1677,906988,500001,100000,29014,0.0004183020832,0.000418302,22990.50307
1681,69316,200001,100000,29014,0.001313617433,0.00131362,17765.26917
1683,207994,400001,100000,29014,0.0003479907035,0.000347991,8601.030782
1688,346423,600001,100000,29014,0.001152233275,0.00115223,24097.64702
1697,69323,500001,100000,29014,0.0002319260995,0.000231926,793.1634481
1715,278582,400001,100000,30014,0.001247476339,0.00315813,21401.99407
1735,415642,800001,100000,29014,0.0002979469422,0.000297947,26915.92006
1741,696792,700001,100000,29014,0.0003814883509,0.00171164,3645.966242
1742,837384,500001,100000,29014,0.0001736437496,0.000173644,11778.13331
1771,976797,500001,100000,29014,0.0009212661019,0.000921266,3619.19166
1779,138973,700001,100000,29014,0.003065427521,0.00306543,910.909205
1782,837397,700001,100000,29014,0.0006352936019,0.000856616,46286.73361
1785,69357,500001,100000,29014,0.002057849127,0.00205785,18687.13967
1787,208006,400001,100000,29014,0.001330944245,0.00133094,19820.10543
1791,837398,600001,100000,29014,0.001714218904,0.00171422,8472.939875
1796,69362,200001,100000,29014,0.001319360986,0.00131936,2680.981707
1812,625616,500001,100000,29014,0.001439223643,0.00143922,6320.942625
1814,907043,200001,100000,29014,0.001335122116,0.00133512,2855.305404
1818,907045,400001,100000,29014,0.0004450253849,0.000445025,13234.61221
1819,625618,400001,100000,29014,0.0004575042268,0.000457504,5905.490026
1827,767485,200001,100000,29014,0.001334775194,0.00133478,7709.99522
1830,415643,200001,100000,29014,0.001318159601,0.00131816,17723.861
1855,485644,200001,100000,29014,0.001337334609,0.00133733,7167.944407
1859,787,200001,100000,29014,0.001327152703,0.00132715,2884.309044
1864,837409,600001,100000,29014,0.0005612549321,0.000561255,11640.53628
1866,69396,200001,100000,29014,0.001322116763,0.00132212,10573.43306
1868,485652,500001,100000,29014,0.001600734674,0.00160073,1397.916885
1874,346501,200001,100000,29014,0.001333835856,0.00219042,13888.05011
1875,278651,400001,100000,29014,0.0003775023116,0.000377502,12129.53932
1877,696829,500001,100000,29014,0.0001381671476,0.000138167,38.15247079
1878,976800,200001,100000,29014,0.00133267408,0.00133267,24991.38638
1881,346503,600001,100000,29014,0.001728377334,0.00172838,14354.50522
1890,976809,600001,100000,29014,0.002724833708,0.00272483,14365.68133
1891,625652,200001,100000,29014,0.001316975883,0.00131698,1416.025286
1895,625654,600001,100000,29014,0.0002665128046,0.000266513,9650.124273
1898,278663,200001,100000,29014,0.001325797857,0.0013258,10273.47483
1900,415680,500001,100000,29014,0.0005659518604,0.000565952,21439.43039
1910,415684,500001,100000,29014,0.0006403544473,0.000640354,26556.71363
1913,976816,500001,100000,29014,0.0001040499053,0.00010405,18409.59883
1915,556298,200001,100000,29014,0.001321646401,0.00132165,141.9271461
1917,625661,400001,100000,29014,0.0001131232232,0.000113123,29709.71198
1919,556300,500001,100000,29014,0.0009105601961,0.0023205,6260.934504
1954,823,500001,100000,29014,0.0008139273232,0.000813927,8907.097509
1957,485676,200001,100000,29014,0.001333185646,0.00133319,35357.24316
1961,556316,500001,100000,29014,0.0008383644635,0.000838364,18133.03797
1962,485677,900001,100000,29014,0.001391177437,0.00139118,11301.57097
1968,278687,300001,100000,29014,0.001336459101,0.00133646,8257.201172
1977,69437,200001,100000,29014,0.00133497247,0.00133497,9163.93853
1981,625673,300001,100000,29014,0.001332152492,0.00133215,6571.288166
1993,837441,400001,100000,29014,0.0004701510936,0.000470151,14877.37379
2002,139047,500001,100000,29014,0.001989733546,0.00198973,43798.88853
2006,278700,500001,100000,29014,0.001369849604,0.00136985,2073.076261
2015,346526,600001,100000,29014,0.0003908912081,0.000390891,35042.64609
2016,836,500001,100000,29014,0.0007814609836,0.000781461,57598.45191
2035,845,300001,100000,29014,0.001328243132,0.00132824,15785.71359
2036,625701,600001,100000,29014,0.001412701084,0.0014127,68899.59459
2038,346535,600001,100000,29014,0.003199598548,0.0031996,14005.85658
2041,415734,200001,100000,29014,0.001325794316,0.00132579,10918.77982
2045,851,400001,100000,29014,0.0007090144023,0.000709014,12498.20143
2062,346543,500001,100000,29014,0.0007848396643,0.00078484,4785.797986
2064,556334,300001,100000,30014,0.002011995366,0.002012,21112.03517
2069,767552,300001,100000,29014,0.001327180088,0.00132718,14940.4503
2085,907141,400001,100000,31014,0.0007487871762,0.000748787,38520.9805
2089,208132,200001,100000,29014,0.00133236427,0.00133236,511.8034642
2098,837475,400001,100000,29014,0.001331190943,0.00133119,6739.58493
2099,415759,200001,100000,29014,0.001330867448,0.00133087,21305.58962
2101,976891,400001,100000,29014,0.0002766060409,0.000276606,10302.73704
2103,415760,200001,100000,29014,0.00132709486,0.00132709,15475.89629
2127,415770,400001,100000,29014,0.0005912263895,0.000591226,27124.48133
2130,625744,200001,100000,29014,0.001337547165,0.00133755,2189.219239
2131,696862,800001,100000,29014,0.0006543243099,0.000654324,49739.78171
2136,208159,500001,100000,29014,0.001033185178,0.00103319,3335.786283
2141,278707,500001,100000,29014,0.0006855860615,0.000685586,3394.419268
2151,625747,200001,100000,29014,0.001322242583,0.00132224,1111.554605
2165,415784,300001,100000,29014,0.001326864188,0.00132686,26296.26802
2168,485735,400001,100000,29014,0.00128641225,0.00128641,25773.15775
2175,696872,800001,100000,29014,0.0003643822777,0.000364382,15188.97937
2181,556392,600001,100000,29014,0.000646687853,0.000646688,5412.077501
2182,767579,300001,100000,29014,0.001330420319,0.00265574,27435.09577
2186,976927,500001,100000,29014,0.0003791807341,0.000379181,3037.310725
2188,890,700001,100000,29014,0.001520608794,0.00152061,23969.01595
2214,837521,200001,100000,29014,0.001322699041,0.0013227,5067.869291
2220,208186,800001,100000,29014,0.0001821400471,0.00018214,27769.54298
2224,69556,400001,100000,29014,0.001333565394,0.00133357,40308.97447
2232,278745,500001,100000,29014,0.000459629073,0.000459629,9154.294169
2233,625780,300001,100000,29014,0.001346951003,0.00134695,11962.09724
2236,69562,400001,100000,29014,0.00163491393,0.00163491,7058.838434
2241,976940,600001,100000,29014,0.001020985603,0.00102099,13096.34966
2242,415815,600001,100000,29014,0.0009314102859,0.00093141,7468.787781
2248,625785,500001,100000,29014,9.463378981e-05,9.46338e-05,5012.9667
2265,346606,500001,100000,29014,0.0001284777297,0.000128478,8360.993739
2272,278757,400001,100000,29014,0.001632280865,0.00163228,4707.36919
2273,556429,400001,100000,29014,0.0007087043272,0.000708704,12269.11072
2277,485783,600001,100000,29014,0.0007736976064,0.000773698,7212.822519
2282,926,300001,100000,29014,0.001333825635,0.00133383,25677.82722
2300,932,300001,100000,29014,0.001322586391,0.00132259,23734.62737
2324,485799,200001,100000,29014,0.0013223151,0.00132232,10343.17392
2337,208203,500001,100000,29014,0.0003088849129,0.000308885,13834.95102
2341,625788,500001,100000,29014,0.001325359545,0.00166376,31017.59636
2344,696890,700001,100000,29014,0.002777861018,0.00277786,31291.45273
2347,139143,800001,100000,29014,0.002874345394,0.00287435,2228.838804
2359,972,400001,100000,29014,0.0005819246354,0.000581925,9698.945566
2360,278799,500001,100000,29014,0.0001490671159,0.000149067,5647.899384
2375,976994,200001,100000,29014,0.001350850858,0.00135085,1653.908433
2377,625800,200001,100000,29014,0.001327388766,0.00132739,14158.72811
2381,837595,700001,100000,29014,0.0005283953417,0.000528395,7759.147861
2384,907281,200001,100000,29014,0.001323936701,0.00132394,7560.180955
2386,208219,700001,100000,29014,0.0004663631531,0.000466363,20955.06312
2400,696895,600001,100000,29014,0.00262262824,0.00262263,4313.572861
2405,556456,500001,100000,29014,0.0002929939911,0.000292994,9745.983517
2416,69634,600001,100000,30014,0.0009719038331,0.000971904,29010.00068
2418,696907,500001,100000,29014,0.0005337085393,0.000533709,860.0523977
2424,999,700001,100000,29014,0.00339521516,0.00339522,32113.57342
2425,485847,400001,100000,29014,6.642418897e-06,6.64242e-06,127.0058989
2428,278814,200001,100000,29014,0.001342397537,0.0013424,3063.560615
2432,977027,200001,100000,29014,0.001334645859,0.00133465,3199.963308
2438,696911,300001,100000,29014,0.00133366565,0.00133367,20011.05059
2445,346684,500001,100000,29014,0.001781228153,0.00178123,2595.903074
2453,977040,400001,100000,29014,0.0005642936525,0.000564294,1933.335377
2474,415899,400001,100000,29014,0.0006492429092,0.000649243,1690.726537
2480,907321,400001,100000,29014,0.0001379487512,0.000137949,2085.638638
2487,837624,700001,100000,29014,0.001604004208,0.001604,30605.52391
2490,625851,400001,100000,29014,0.001319900206,0.0013199,25323.24867
2491,346698,400001,100000,29014,0.0001105480498,0.000247991,8285.374592
2496,767714,500001,100000,29014,0.0003548301378,0.00035483,86995.0621
2497,977056,500001,100000,29014,3.711213405e-05,3.71121e-05,10596.0207
2510,415913,500001,100000,29014,0.0007901853559,0.000790185,26373.28056
2517,278849,700001,100000,29014,0.003025692591,0.00302569,16508.35727
2522,485857,500001,100000,29014,4.705508878e-05,4.70551e-05,3559.124462
2523,346717,500001,100000,29014,0.0008836178719,0.000883618,1518.285189
2530,1026,200001,100000,29014,0.001342399245,0.0013424,12838.67414
2537,837627,800001,100000,29014,0.00457570375,0.0045757,3344.735569
2538,139162,700001,100000,29014,0.001809643944,0.00180964,3613.43125
2547,208227,200001,100000,29014,0.001319063573,0.00131906,1076.296175
2558,625874,500001,100000,29014,0.001433026092,0.00143303,17133.49404
2560,767739,800001,100000,29014,0.0007863912234,0.000786391,101953.6586
2561,69672,400001,100000,29014,0.0007571878451,0.000757188,13179.67702
2567,696970,400001,100000,29014,0.0008118769498,0.000811877,16831.7953
2583,907352,800001,100000,29014,0.003385900474,0.0033859,10228.6214
2594,977068,700001,100000,29014,0.0002475156416,0.000607042,45855.67828
2599,278874,700001,100000,29014,0.000277222144,0.000277222,14900.78628
2606,346731,500001,100000,29014,0.0003333631641,0.000333363,21184.78871
2621,556560,600001,100000,29014,0.001830445671,0.00183045,4475.815244
2630,69673,600001,100000,29014,0.0001970445367,0.000197045,6494.846645
2631,837628,400001,100000,29014,0.0005420351271,0.000542035,344.6239219
2641,346732,600001,100000,30014,0.001965016488,0.00196502,11099.71482
2647,208273,200001,100000,29014,0.001334171582,0.00133417,1433.223005
2648,625923,400001,100000,29014,0.0003764368846,0.000376437,1651.70004
2651,208274,600001,100000,29014,0.0005612798156,0.00056128,38850.9474
2659,837634,600001,100000,29014,0.0001870917745,0.0013665,3772.619142
2666,278878,600001,100000,29014,0.001489011347,0.00148901,16838.893
2669,977075,500001,100000,29014,0.002475017353,0.00247502,921.8478883
2684,1117,200001,100000,29014,0.001338012621,0.00133801,3055.405032
2691,278885,600001,100000,29014,0.001461288407,0.00146129,2528.628539
2694,907355,300001,100000,29014,0.001320213618,0.00132021,16491.84695
2703,278891,400001,100000,29014,0.0004602765759,0.000460277,12465.6382
2709,416006,300001,100000,29014,0.001338290521,0.00133829,39450.35729
2717,697012,200001,100000,29014,0.001341355936,0.00134136,16103.62072
2724,1140,400001,100000,29014,0.0007389281103,0.000738928,6352.681542
